transaction_id,customer_id,transaction_date,transaction_type,amount,account_number,branch_name,employee_id,customer_name,email,phone,account_status,risk_level,product_type,channel,country,state,balance,credit_score,last_login
TXN00000714,CUST00387,2024-09-09,DEPOSIT,3398.57,ACC0000000188,SAN DIEGO,EMP0074,  LINDA     jones  ,customer818@gmail.com,7821803083,Suspended,,Checking,Mobile,  USA  ,,55632.95,311.0,2024-06-27
TXN00000814,CUST00016,2024-10-12,,14338.63,ACC0000000212,,EMP0027,elizabeth   jones  ,customer819@outlook.com,7294052653,inactive,high,,atm,USA,  NY  ,25563.04,374.0,2025-10-03
TXN00000692,CUST00127,2025/07/25,Withdrawal,13103.5,ACC0000000134,  NEW YORK  ,EMP0088,michael GARCIA,customer820@gmail.com,3206104777,INACTIVE,  HIGH  ,,ATM,mexico,tx,49263.17,805.0,2025-11-06
TXN00000818,CUST00103,2024-11-01,Payment,7810.54,ACC0000000080,CHICAGO,EMP0011,  PATRICIA   MARTINEZ,customer821@yahoo.com,2527159856,Suspended,low,credit card,Mobile,canada,FL,67745.05,517.0,2024-03-09
TXN00000950,CUST00011,2024-08-18,Withdrawal,10339.21,ACC0000000156,  NEW YORK  ,EMP0080,William   jones  ,customer822@hotmail.com,5381234670,  Active  ,High,Checking,BRANCH,  Mexico  ,tx,81039.51,688.0,2025-01-12
TXN00000892,CUST00319,2024-10-31,Payment,9292.67,ACC0000000006,,EMP0043,  John   Williams,customer823@outlook.com,4969485118,Suspended,MEDIUM,  Checking  ,  ONLINE  ,,NY,55767.93,620.0,2024-03-29
TXN00000199,CUST00079,2026-02-28,PAYMENT,6521.08,ACC0000000001,  NEW YORK  ,EMP0095,William MARTINEZ,customer824@hotmail.com,5998206863,,MEDIUM,investment,atm,mexico,TX,23188.94,561.0,2025-03-14
TXN00000718,CUST00123,2026-13-45,TRANSFER,10913.45,ACC0000000268,Los Angeles,,MARIA   jones  ,customer825@yahoo.com,2699933586,ACTIVE,Medium,SAVINGS,ATM,USA,NY,72563.67,433.0,
TXN00000298,CUST00065,2024-10-22,deposit,7254.85,ACC0000000070,San Antonio,EMP0008,MARIA   MILLER  ,customer826@hotmail.com,4941769755,inactive,High,SAVINGS,,CANADA,,36050.22,700.0,2026-01-07
TXN00000187,CUST00243,2025-12-22,TRANSFER,9972.47,ACC0000000177,  NEW YORK  ,EMP0066,MARIA Williams,customer827@outlook.com,7893479482,SUSPENDED,  HIGH  ,investment,Mobile,United States,NY,78124.04,488.0,2024-10-01
TXN00000210,CUST00343,2024-07-31,deposit,9639.0,ACC0000000147,Los Angeles,EMP0087,William   jones  ,customer828@gmail.com,8256126115,  Active  ,,Checking,MOBILE,  USA  ,ca,46563.71,592.0,2024-03-14
TXN00000498,CUST00059,2025-12-07,,2272.38,ACC0000000241,San Antonio,EMP0047,michael BROWN,customer829@yahoo.com,6087331928,Active,,credit card,MOBILE,usa,,79988.55,408.0,2024-03-20
TXN00000828,CUST00289,2025/12/22,transfer,12405.25,ACC0000000274,San Antonio,EMP0007,elizabeth rodriguez,customer830@bank.com,7598142816,Inactive,Low,MORTGAGE,,MEXICO,  CA  ,80676.34,770.0,2025-08-02
TXN00000997,CUST00112,2025-05-15,withdrawal,13386.33,ACC0000000005,CHICAGO,EMP0015,JENNIFER GARCIA,customer831@outlook.com,7965825309,  Active  ,MEDIUM,credit card,ATM,  Mexico  ,,67332.82,850.0,2026-02-23
TXN00000061,CUST00239,2024-11-20,transfer,9213.06,ACC0000000252,dallas,EMP0050,Robert Davis,customer832@gmail.com,8681301528,active,low,Loan,atm,MEXICO,  NY  ,40417.66,560.0,2025-11-20
TXN00000318,CUST00359,2025-05-06,PAYMENT,224.09,ACC0000000245,dallas,EMP0047,Robert BROWN,customer833@hotmail.com,5465315274,Inactive,low,SAVINGS,,MEXICO,TX,29992.14,488.0,2024-12-16
TXN00000311,CUST00132,2024-12-23,deposit,14018.85,ACC0000000154,,EMP0060,JENNIFER GARCIA,customer834@yahoo.com,4054421973,inactive,low,Checking,atm,,CA,5471.59,362.0,2024-12-03
TXN00000066,CUST00393,2025-07-27,Transfer,7608.24,ACC0000000005,dallas,EMP0080,  PATRICIA   Davis,customer835@bank.com,3423099963,inactive,Medium,Loan,,United States,  NY  ,60869.93,491.0,2025-03-14
TXN00000432,CUST00189,2026-03-25,Transfer,7065.87,ACC0000000221,  PHILADELPHIA  ,EMP0006,elizabeth GARCIA,customer836@bank.com,9514372021,inactive,,,  ONLINE  ,  Mexico  ,NY,42741.62,453.0,2024-10-05
TXN00000750,CUST00086,2026-01-08,DEPOSIT,7462.73,ACC0000000150,Phoenix,EMP0047,  John   Williams,customer837@gmail.com,4416052194,,low,Checking,,,FL,64325.75,524.0,2024-01-18
TXN00000741,CUST00311,2024-10-07,PAYMENT,2522.79,ACC0000000119,  PHILADELPHIA  ,EMP0047,  John   MARTINEZ,customer838@hotmail.com,7777241579,Active,Medium,  Checking  ,Online,,tx,83673.57,526.0,2025-08-06
TXN00000469,CUST00311,2024-10-21,Transfer,11283.88,ACC0000000004,houston,EMP0023,  LINDA   SMITH,customer839@outlook.com,5541727819,  Active  ,MEDIUM,MORTGAGE,MOBILE,,CA,38255.15,615.0,2025-11-17
TXN00000278,CUST00383,01-08-2026,DEPOSIT,$3274.27,ACC0000000281,SAN DIEGO,,  John   Williams,,812-857-2320,  Active  ,Low,credit card,BRANCH,mexico,tx,,,2024-04-03
TXN00000859,CUST00368,2024-05-04,withdrawal,4996.88,ACC0000000192,Los Angeles,EMP0083,michael rodriguez,customer841@outlook.com,7645903121,Suspended,MEDIUM,investment,Online,usa,FL,55133.05,638.0,2025-08-13
TXN00000685,CUST00059,2025-08-10,PAYMENT,4208.45,ACC0000000097,,EMP0072,  LINDA     MILLER  ,customer842@bank.com,4778401683,ACTIVE,  HIGH  ,MORTGAGE,MOBILE,  Mexico  ,,72315.14,397.0,2026-01-08
TXN00000751,CUST00399,2025-11-23,PAYMENT,7628.59,ACC0000000211,dallas,EMP0091,William   johnson  ,customer843@outlook.com,3061369136,Inactive,High,credit card,Online,CANADA,TX,93620.09,371.0,2025-01-19
TXN00000046,CUST00084,2025-07-10,Transfer,8279.91,ACC0000000288,CHICAGO,EMP0009,MARIA rodriguez,customer844@yahoo.com,7193306738,active,  HIGH  ,,atm,,TX,43501.52,315.0,2025-08-29
TXN00000198,CUST00160,2025-01-23,Withdrawal,5710.63,ACC0000000224,Los Angeles,EMP0072,  John   Davis,customer845@yahoo.com,6415895971,SUSPENDED,High,credit card,mobile,United States,ca,27298.82,332.0,2024-08-04
TXN00000266,CUST00056,2025-02-08,Payment,12265.69,ACC0000000203,,EMP0091,MARIA GARCIA,customer846@hotmail.com,4331211906,Inactive,,SAVINGS,mobile,United States,tx,51658.36,340.0,2025-08-28
TXN00000925,CUST00297,2026-04-18,withdrawal,1228.52,ACC0000000128,Los Angeles,EMP0100,michael MARTINEZ,customer847@gmail.com,2268924214,Active,low,credit card,BRANCH,mexico,tx,16017.25,731.0,2024-11-24
TXN00000561,CUST00014,2024-12-19,TRANSFER,6690.62,ACC0000000084,,EMP0027,JENNIFER   MILLER  ,customer848@hotmail.com,7477227215,Inactive,MEDIUM,credit card,Mobile,USA,CA,44950.7,347.0,2025-04-06
TXN00000757,CUST00160,2026-03-02,withdrawal,8616.87,ACC0000000200,Phoenix,EMP0018,james SMITH,customer849@gmail.com,8988001296,INACTIVE,  HIGH  ,SAVINGS,  Branch  ,mexico,TX,16141.98,664.0,2025-07-14
TXN00000593,CUST00295,2026/08/01,TRANSFER,1365.9,ACC0000000194,,EMP0043,MARIA Davis,user850@gmail,(765) 593-1854,Suspended,,MORTGAGE,Mobile,mexico,tx,34463.77,550.0,
TXN00000841,CUST00347,2026-04-03,DEPOSIT,7501.92,ACC0000000113,,EMP0031,JENNIFER BROWN,customer851@gmail.com,5968847180,ACTIVE,,investment,  Branch  ,CANADA,NY,39207.59,305.0,2025-05-23
TXN00000663,CUST00193,2024-05-29,deposit,4775.12,ACC0000000135,houston,EMP0070,  LINDA   SMITH,customer852@gmail.com,9122288040,inactive,Low,investment,BRANCH,United States,TX,16820.92,723.0,2025-01-01
TXN00000537,CUST00204,2024-10-24,TRANSFER,14711.03,ACC0000000041,houston,EMP0015,  PATRICIA   SMITH,customer853@hotmail.com,9185373257,Suspended,MEDIUM,credit card,ATM,canada,,93408.34,822.0,2026-04-04
TXN00000749,CUST00367,2024-02-13,DEPOSIT,11191.32,ACC0000000217,CHICAGO,EMP0084,Robert GARCIA,customer854@bank.com,3185482933,active,MEDIUM,investment,,mexico,  CA  ,58419.74,559.0,2024-07-08
TXN00000675,CUST00102,21-10-2024,deposit,315.65,ACC0000000123,dallas,,  PATRICIA     johnson  ,customer855@yahoo.com,8304766763,Suspended,MEDIUM,credit card,MOBILE,CANADA,CA,25072.65,548.0,2024-03-02
TXN00000618,CUST00039,2026-01-01,withdrawal,6081.42,ACC0000000265,Phoenix,EMP0062,elizabeth   jones  ,customer856@gmail.com,3984518152,active,MEDIUM,Checking,ATM,United States,  NY  ,63401.3,314.0,2025-05-03
TXN00000748,CUST00304,2024-03-21,Transfer,585.69,ACC0000000140,  PHILADELPHIA  ,EMP0095,  PATRICIA   BROWN,customer857@bank.com,2593434801,INACTIVE,High,SAVINGS,BRANCH,  Mexico  ,CA,28246.51,455.0,2026-04-02
TXN00000852,CUST00354,2024-12-20,Withdrawal,8259.03,ACC0000000146,San Antonio,EMP0097,  LINDA   GARCIA,customer858@hotmail.com,2947021164,INACTIVE,Medium,  Checking  ,  ONLINE  ,canada,TX,55124.48,419.0,2024-01-01
TXN00000918,CUST00322,2025-03-28,TRANSFER,12397.34,ACC0000000273,CHICAGO,EMP0075,  John     jones  ,customer859@yahoo.com,4325229785,Suspended,,Checking,mobile,USA,,1033.99,390.0,2026-04-10
TXN00000626,CUST00125,2025/11/02,Payment,11887.16,ACC0000000138,  PHILADELPHIA  ,EMP0090,  LINDA   MARTINEZ,customer860@hotmail.com,7811461244,SUSPENDED,,investment,  ONLINE  ,usa,  CA  ,96798.46,693.0,2024-05-20
TXN00000316,CUST00053,2024-09-19,Withdrawal,14449.41,ACC0000000212,  PHILADELPHIA  ,EMP0027,  PATRICIA   SMITH,customer861@outlook.com,9373551931,Active,Low,,Mobile,usa,ca,96055.25,702.0,2024-01-19
TXN00000856,CUST00357,2026-02-04,DEPOSIT,9581.19,ACC0000000097,,EMP0097,  PATRICIA     MILLER  ,customer862@bank.com,2781583076,INACTIVE,Medium,Loan,  Branch  ,,  CA  ,78087.86,754.0,2024-09-16
TXN00000660,CUST00396,2025-05-05,DEPOSIT,13357.16,ACC0000000036,,EMP0096,MARIA   jones  ,customer863@gmail.com,6492845630,Suspended,  HIGH  ,Loan,ATM,  USA  ,  CA  ,27325.9,525.0,2024-06-21
TXN00000018,CUST00155,2024-08-07,Transfer,8456.87,ACC0000000094,  NEW YORK  ,EMP0098,elizabeth rodriguez,customer864@hotmail.com,2444216728,active,  HIGH  ,investment,Online,United States,NY,40612.92,439.0,2025-03-21
TXN00000804,CUST00351,2024-07-25,Payment,9836.21,ACC0000000070,Los Angeles,EMP0029,  LINDA   Williams,customer865@gmail.com,8167705001,active,Low,Loan,  ONLINE  ,  Mexico  ,  NY  ,69972.1,306.0,2024-06-11
TXN00000661,CUST00308,2026-04-27,PAYMENT,6870.31,ACC0000000149,,EMP0042,William BROWN,customer866@bank.com,4992327517,Suspended,,investment,  Branch  ,USA,  NY  ,23567.25,588.0,2025-11-13
TXN00000658,CUST00062,2025-07-05,DEPOSIT,5145.77,ACC0000000057,Los Angeles,EMP0046,elizabeth MARTINEZ,customer867@bank.com,6907733005,,,Checking,Online,United States,  CA  ,5067.71,642.0,2024-01-16
TXN00000616,CUST00290,2024-10-04,withdrawal,12388.4,ACC0000000234,  PHILADELPHIA  ,EMP0035,elizabeth Williams,customer868@yahoo.com,8721782251,ACTIVE,Low,MORTGAGE,atm,CANADA,ca,44154.92,767.0,2024-03-13
TXN00000358,CUST00022,2025-07-29,transfer,12258.0,ACC0000000232,,EMP0065,MARIA MARTINEZ,customer869@outlook.com,4566564372,SUSPENDED,High,SAVINGS,mobile,  Mexico  ,TX,98516.23,642.0,2025-09-29
TXN00000517,CUST00178,01-08-2026,Payment,12672.55,  ACC0000000140  ,,,james   johnson  ,customer870@outlook.com,7068226848,ACTIVE,high,investment,Online,canada,  NY  ,40123.66,761.0,2026-06-06
TXN00000348,CUST00273,2025-12-13,,5012.99,ACC0000000252,CHICAGO,EMP0088,james   jones  ,customer871@hotmail.com,4255545959,inactive,Low,credit card,mobile,usa,CA,15982.53,631.0,2025-10-29
TXN00000853,CUST00220,2024-10-05,PAYMENT,11522.88,ACC0000000097,Phoenix,EMP0055,elizabeth BROWN,customer872@hotmail.com,5758985795,ACTIVE,Medium,investment,,usa,  NY  ,98764.78,490.0,2025-05-23
TXN00000739,CUST00339,2024-05-20,Transfer,9019.27,ACC0000000165,  PHILADELPHIA  ,EMP0036,William   jones  ,customer873@yahoo.com,8693509631,Suspended,MEDIUM,Loan,Online,canada,,53193.72,389.0,2024-04-08
TXN00000019,CUST00190,2024-04-21,Transfer,10764.04,ACC0000000010,dallas,EMP0007,  PATRICIA   SMITH,customer874@bank.com,4734269870,Active,low,credit card,mobile,CANADA,tx,60592.3,475.0,2024-05-19
TXN00000519,CUST00036,2026-13-45,deposit,5481.25,ACC0000000078,dallas,EMP0009,William MARTINEZ,customer875@bank.com,7152061884,active,,investment,BRANCH,  USA  ,ca,,733.0,
TXN00000201,CUST00260,2025-09-22,DEPOSIT,6815.36,ACC0000000026,CHICAGO,EMP0048,Robert rodriguez,customer876@bank.com,5545208966,inactive,Low,credit card,,United States,ny,7746.84,619.0,2026-01-16
TXN00000606,CUST00332,2026-01-28,Withdrawal,1506.68,ACC0000000274,SAN DIEGO,EMP0045,  LINDA   SMITH,customer877@yahoo.com,4861804335,active,  HIGH  ,Loan,Online,United States,TX,3183.43,471.0,2025-11-08
TXN00000707,CUST00175,2025-08-23,withdrawal,9900.71,ACC0000000012,Los Angeles,EMP0058,michael SMITH,customer878@gmail.com,3409619535,  Active  ,low,credit card,mobile,United States,FL,83469.04,704.0,2024-04-01
TXN00000974,CUST00007,2024-09-02,PAYMENT,82.84,ACC0000000096,San Antonio,EMP0063,JENNIFER   MILLER  ,customer879@outlook.com,4364124453,,Medium,credit card,  Branch  ,mexico,  CA  ,9829.0,347.0,2024-06-02
TXN00000095,CUST00216,2024/09/05,DEPOSIT,,ACC0000000053,Los Angeles,EMP0065,michael   jones  ,USER880@YAHOO.COM,3254813325,Suspended,Medium,Loan,  ONLINE  ,usa,ca,8311.45,,2024-11-10
TXN00000736,CUST00251,2024-02-21,Payment,5359.33,ACC0000000145,  PHILADELPHIA  ,EMP0068,MARIA rodriguez,customer881@gmail.com,2363408213,SUSPENDED,Medium,Loan,BRANCH,USA,,99872.37,536.0,2024-03-16
TXN00000470,CUST00055,2025-11-16,Withdrawal,9523.23,ACC0000000138,SAN DIEGO,EMP0016,  LINDA   Davis,customer882@bank.com,8658828434,Active,High,Checking,  ONLINE  ,MEXICO,  CA  ,12181.67,546.0,2024-07-25
TXN00000265,CUST00222,2025-06-27,DEPOSIT,12008.7,ACC0000000065,Los Angeles,EMP0061,JENNIFER rodriguez,customer883@outlook.com,3161219174,SUSPENDED,low,credit card,Mobile,USA,ca,89709.91,729.0,2025-08-08
TXN00000935,CUST00186,2024-08-19,DEPOSIT,8237.97,ACC0000000225,Phoenix,EMP0091,  John   BROWN,customer884@hotmail.com,2343765554,Suspended,  HIGH  ,Checking,ATM,,FL,99427.88,483.0,2024-09-06
TXN00000297,CUST00326,15-10-2025,DEPOSIT,5639.66,ACC0000000005,SAN DIEGO,,  John     jones  ,customer885@yahoo.com,8024935921,Suspended,Low,  Checking  ,Mobile,  Mexico  ,  CA  ,25580.23,308.0,2026-02-08
TXN00000768,CUST00236,2024-08-26,deposit,1639.52,ACC0000000120,,EMP0069,michael rodriguez,customer886@hotmail.com,2861615572,Active,Medium,investment,mobile,usa,  NY  ,66456.93,444.0,2026-01-03
TXN00000176,CUST00363,2024-02-23,deposit,13458.31,ACC0000000047,San Antonio,EMP0087,  LINDA   GARCIA,customer887@yahoo.com,8244939115,INACTIVE,  HIGH  ,SAVINGS,Online,MEXICO,FL,98726.44,768.0,2025-03-16
TXN00000099,CUST00079,2024-04-12,TRANSFER,7411.71,ACC0000000078,dallas,EMP0069,  John     MILLER  ,customer888@outlook.com,2199837268,Suspended,low,SAVINGS,  Branch  ,,TX,64369.6,678.0,2025-09-27
TXN00000173,CUST00223,2025-02-27,withdrawal,12336.49,ACC0000000008,San Antonio,EMP0038,  PATRICIA   GARCIA,customer889@outlook.com,5935541727,INACTIVE,high,,atm,CANADA,tx,17161.27,662.0,2025-02-17
TXN00000197,CUST00091,2024/12/04,Withdrawal,11150.54,ACC0000000253,houston,EMP0058,MARIA MARTINEZ,customer890@yahoo.com,4293107214,ACTIVE,High,credit card,,United States,FL,82254.1,833.0,2025-04-18
TXN00000142,CUST00376,2026-01-04,withdrawal,6167.7,ACC0000000112,dallas,EMP0080,  John   BROWN,customer891@bank.com,3887758062,  Active  ,Medium,credit card,mobile,usa,CA,21252.54,491.0,2025-06-28
TXN00000652,CUST00268,2025-04-28,withdrawal,3851.63,ACC0000000176,houston,EMP0048,michael   johnson  ,customer892@hotmail.com,7451535999,SUSPENDED,,investment,BRANCH,mexico,,41330.57,379.0,2025-08-03
TXN00000172,CUST00334,2024-04-12,DEPOSIT,2979.03,ACC0000000216,SAN DIEGO,EMP0087,  PATRICIA   BROWN,customer893@yahoo.com,2326546698,,Medium,SAVINGS,ATM,United States,FL,24032.24,561.0,2025-10-24
TXN00000669,CUST00139,2025-11-28,,1855.15,ACC0000000160,CHICAGO,EMP0089,james GARCIA,customer894@gmail.com,2267236508,inactive,high,SAVINGS,BRANCH,,,48035.93,773.0,2025-04-09
TXN00000917,CUST00316,2026-02-28,transfer,12790.31,ACC0000000256,,EMP0009,Robert   johnson  ,customer895@bank.com,4689294547,SUSPENDED,  HIGH  ,Checking,Mobile,usa,ny,41355.62,774.0,2025-02-19
TXN00000324,CUST00276,2024-05-20,Transfer,3273.06,ACC0000000191,San Antonio,EMP0025,MARIA SMITH,customer896@hotmail.com,9751286586,inactive,MEDIUM,Checking,  ONLINE  ,usa,NY,1042.02,325.0,2024-02-07
TXN00000958,CUST00397,2024-01-06,transfer,12377.08,ACC0000000238,Los Angeles,EMP0059,  LINDA     MILLER  ,customer897@hotmail.com,9439498111,,Medium,credit card,  ONLINE  ,MEXICO,TX,19471.46,429.0,2025-08-02
TXN00000524,CUST00248,2025-07-17,withdrawal,2899.15,ACC0000000017,  PHILADELPHIA  ,EMP0012,  John   MARTINEZ,customer898@bank.com,6379011935,inactive,Medium,MORTGAGE,  ONLINE  ,,FL,25613.91,301.0,2025-06-19
TXN00000793,CUST00239,2024-06-10,PAYMENT,5102.11,ACC0000000170,houston,EMP0011,JENNIFER   jones  ,customer899@gmail.com,3116667358,ACTIVE,High,SAVINGS,Online,canada,FL,91916.71,755.0,2025-04-30
TXN00000690,CUST00224,,deposit,$7595.78,ACC0000000042,dallas,,  PATRICIA     johnson  ,user900@gmail,,active,Medium,Checking,mobile,United States,,32800.54,417.0,
TXN00000742,CUST00375,2025-02-20,Payment,745.18,ACC0000000075,San Antonio,EMP0051,  LINDA   BROWN,customer901@hotmail.com,9387945709,Suspended,low,,  Branch  ,USA,ny,51593.31,393.0,2024-08-08
TXN00000491,CUST00304,2025-10-30,withdrawal,9516.94,ACC0000000029,San Antonio,EMP0023,JENNIFER SMITH,customer902@bank.com,7475747944,,MEDIUM,Loan,  ONLINE  ,CANADA,,40660.22,652.0,2024-03-16
TXN00000275,CUST00138,2026-06-18,Withdrawal,10098.52,ACC0000000137,dallas,EMP0037,JENNIFER rodriguez,customer903@outlook.com,7868369501,Suspended,MEDIUM,MORTGAGE,atm,MEXICO,CA,78196.13,465.0,2024-06-17
TXN00000585,CUST00166,2025-05-02,transfer,1892.13,ACC0000000201,  PHILADELPHIA  ,EMP0010,  PATRICIA     johnson  ,customer904@yahoo.com,4662667247,ACTIVE,,credit card,  Branch  ,canada,  CA  ,70332.84,531.0,2025-03-12
TXN00000777,CUST00126,2025-05-03,PAYMENT,13381.73,ACC0000000037,SAN DIEGO,EMP0014,elizabeth MARTINEZ,customer905@outlook.com,6788634903,active,Medium,investment,MOBILE,  USA  ,  CA  ,91090.97,306.0,2025-05-17
TXN00000568,CUST00045,2025-10-28,Payment,6887.95,ACC0000000279,houston,EMP0022,  LINDA     johnson  ,customer906@hotmail.com,3351155598,Active,  HIGH  ,  Checking  ,mobile,USA,CA,36671.3,485.0,2025-05-10
TXN00000157,CUST00143,2024-07-23,DEPOSIT,8860.28,ACC0000000241,CHICAGO,EMP0036,  LINDA   MARTINEZ,customer907@outlook.com,8983802401,inactive,high,Checking,mobile,CANADA,  NY  ,95658.68,493.0,2024-08-24
TXN00000064,CUST00231,2026-02-13,DEPOSIT,7587.75,ACC0000000093,Los Angeles,EMP0015,MARIA   johnson  ,customer908@gmail.com,4558899893,  Active  ,,Loan,  Branch  ,United States,CA,75297.17,741.0,2024-03-22
TXN00000575,CUST00125,2024-10-21,withdrawal,14459.63,ACC0000000099,dallas,EMP0090,  John   SMITH,customer909@hotmail.com,5024457465,INACTIVE,High,Loan,mobile,  Mexico  ,FL,50063.6,472.0,2026-03-28
TXN00000653,CUST00385,2024/11/24,DEPOSIT,114.85,ACC0000000129,,EMP0019,michael GARCIA,,239-730-5493,Inactive,low,  Checking  ,BRANCH,mexico,NY,,401.0,2025-09-08
TXN00000501,CUST00238,2024-10-19,transfer,11056.4,ACC0000000196,Los Angeles,EMP0064,MARIA Williams,customer911@yahoo.com,5703755104,,  HIGH  ,investment,ATM,usa,,26956.09,475.0,2026-02-27
TXN00000915,CUST00292,2025-10-23,Withdrawal,8320.73,ACC0000000007,dallas,EMP0020,  John   Davis,customer912@yahoo.com,8689291202,  Active  ,Medium,investment,MOBILE,usa,TX,62011.68,369.0,2024-07-08
TXN00001048,CUST00313,2024-03-01,deposit,6520.52,ACC0000000063,dallas,EMP0027,  John     jones  ,customer913@yahoo.com,3274146259,SUSPENDED,Medium,credit card,mobile,canada,FL,43462.85,661.0,2024-05-15
TXN00000530,CUST00343,2026-02-26,Withdrawal,8797.55,ACC0000000128,,EMP0067,elizabeth   MILLER  ,customer914@gmail.com,4709673929,Suspended,  HIGH  ,Checking,Online,,ny,65378.29,837.0,2025-03-24
TXN00000808,CUST00195,01-04-2024,deposit,13869.34,ACC0000000198,  PHILADELPHIA  ,,MARIA   johnson  ,customer915@yahoo.com,6545731282,Active,Medium,SAVINGS,  Branch  ,United States,,87431.15,427.0,2025-10-29
TXN00001040,CUST00173,2025-10-29,withdrawal,11727.17,ACC0000000227,SAN DIEGO,EMP0081,  John   rodriguez,customer916@outlook.com,6501098642,SUSPENDED,high,credit card,ATM,,ny,70004.44,834.0,2025-02-02
TXN00000659,CUST00015,2025-08-10,Payment,13657.21,ACC0000000127,Los Angeles,EMP0003,  John     jones  ,customer917@outlook.com,2374678867,INACTIVE,high,MORTGAGE,  Branch  ,MEXICO,  CA  ,28086.41,800.0,2025-11-22
TXN00000321,CUST00254,2024-08-25,TRANSFER,10392.67,ACC0000000018,,EMP0038,michael   MILLER  ,customer918@hotmail.com,8539644569,Active,Medium,investment,  Branch  ,USA,ny,78982.1,304.0,2026-02-21
TXN00000237,CUST00167,2025-07-01,DEPOSIT,2646.07,ACC0000000102,CHICAGO,EMP0054,MARIA MARTINEZ,customer919@yahoo.com,6181592303,ACTIVE,Low,Checking,ATM,  Mexico  ,FL,42222.7,674.0,2024-01-29
TXN00000549,CUST00094,2026/01/26,Payment,-4094.6963550826213,ACC0000000236,Phoenix,EMP0088,michael BROWN,USER920@YAHOO.COM,4837246145,SUSPENDED,MEDIUM,investment,,mexico,  NY  ,84667.67,,2025-04-16
TXN00000759,CUST00250,2026-01-10,,1598.13,ACC0000000049,San Antonio,EMP0070,elizabeth MARTINEZ,customer921@gmail.com,2655513945,SUSPENDED,High,credit card,mobile,mexico,FL,47534.58,396.0,2024-12-13
TXN00001026,CUST00109,2026-05-20,transfer,9879.95,ACC0000000267,Los Angeles,EMP0017,  John   Davis,customer922@bank.com,4648845524,inactive,low,SAVINGS,mobile,CANADA,,74293.22,744.0,2025-12-13
TXN00000043,CUST00182,2024-02-08,transfer,9112.1,ACC0000000107,dallas,EMP0061,michael Davis,customer923@outlook.com,4659899108,Active,low,Loan,ATM,canada,,89760.99,408.0,2025-08-13
TXN00000013,CUST00133,2024-06-28,transfer,4861.56,ACC0000000243,Los Angeles,EMP0045,michael MARTINEZ,customer924@hotmail.com,3303323858,  Active  ,high,Loan,atm,  USA  ,ca,93204.44,414.0,2025-06-27
TXN00000888,CUST00175,2026-13-45,TRANSFER,13226.79,ACC0000000200,dallas,EMP0054,elizabeth   johnson  ,customer925@outlook.com,3509921812,inactive,,credit card,mobile,USA,ca,7468.02,815.0,
TXN00000762,CUST00144,2025-03-03,Transfer,6309.04,ACC0000000160,San Antonio,EMP0057,JENNIFER SMITH,customer926@outlook.com,4382171630,INACTIVE,MEDIUM,credit card,mobile,usa,ny,52062.93,747.0,2025-07-01
TXN00000226,CUST00306,2026-05-07,TRANSFER,9154.46,ACC0000000166,  PHILADELPHIA  ,EMP0095,  LINDA   rodriguez,customer927@hotmail.com,3888009302,Suspended,High,SAVINGS,BRANCH,,  NY  ,70319.27,516.0,2025-09-28
TXN00000277,CUST00360,2024-06-29,Payment,10403.11,ACC0000000082,,EMP0083,JENNIFER MARTINEZ,customer928@outlook.com,6506936199,inactive,MEDIUM,MORTGAGE,Mobile,USA,tx,59860.17,848.0,2025-05-01
TXN00000487,CUST00142,2024-02-07,,3761.17,ACC0000000022,  NEW YORK  ,EMP0003,  PATRICIA     johnson  ,customer929@outlook.com,2426664734,INACTIVE,MEDIUM,  Checking  ,MOBILE,MEXICO,,57750.22,680.0,2025-10-26
TXN00000457,CUST00285,01-08-2026,transfer,5998.16,  ACC0000000282  ,Los Angeles,,MARIA SMITH,customer930@gmail.com,2628315244,Active,,Loan,Mobile,United States,,55115.5,640.0,2025-07-11
TXN00001022,CUST00006,2026-05-06,,5175.74,ACC0000000267,houston,EMP0038,elizabeth   johnson  ,customer931@bank.com,4631166789,,low,SAVINGS,Online,  USA  ,tx,5141.26,383.0,2025-03-06
TXN00000085,CUST00265,2025-02-10,Payment,4447.89,ACC0000000063,CHICAGO,EMP0025,elizabeth BROWN,customer932@hotmail.com,7538351732,INACTIVE,high,SAVINGS,atm,  USA  ,CA,54563.14,620.0,2024-12-26
TXN00000376,CUST00098,2026-03-17,Withdrawal,12081.71,ACC0000000130,dallas,EMP0009,elizabeth Williams,customer933@hotmail.com,8143406729,active,Medium,MORTGAGE,BRANCH,United States,tx,90847.76,774.0,2024-08-30
TXN00000463,CUST00044,2025-05-22,TRANSFER,2115.79,ACC0000000247,  NEW YORK  ,EMP0003,William   jones  ,customer934@yahoo.com,3111799305,INACTIVE,Medium,Loan,atm,USA,ca,1282.3,781.0,2026-05-10
TXN00000478,CUST00124,2024-07-09,Transfer,9057.74,ACC0000000153,CHICAGO,EMP0030,JENNIFER   MILLER  ,customer935@bank.com,6542159372,inactive,,,mobile,  USA  ,  NY  ,40669.76,471.0,2025-10-14
TXN00000884,CUST00369,2026-02-05,Payment,13302.23,ACC0000000102,CHICAGO,EMP0067,  LINDA   MARTINEZ,customer936@outlook.com,2793424343,Suspended,high,,  ONLINE  ,United States,  CA  ,83499.47,396.0,2024-07-31
